Feature,Importance
SPS_vui.pic_struct_present_flag,0
tkhd(3)_Create Time,0
tkhd(3)_Modify Time,0
tkhd(3)_Duration,0
tkhd(3)_Width,0
tkhd(3)_Height,0
elst(3)_Entry Count,0
elst(3)_Entries,0
mdhd(3)_Modify Time,0
mdhd(3)_Duration,0
mdhd(3)_Language Code,0
hdlr(5),0
gmhd,0
hdlr(6),0
soct,0
